datetime,day_of_month,weekday,month,year,hour_of_day,minute_of_hour,author,body
2021-08-22 01:55:00,22,Sunday,August,2021,1,55,Arizona,<Media omitted>
2021-08-22 03:18:00,22,Sunday,August,2021,3,18,Carol,"I would take my first step, and I'm really honored to be invited"
2021-08-22 11:11:00,22,Sunday,August,2021,11,11,Waverly,"""

""Because I'm here"
2021-08-22 12:53:00,22,Sunday,August,2021,12,53,Arizona,West
2021-08-22 13:49:00,22,Sunday,August,2021,13,49,Arizona,"It doesn't matter if your #2 player #3, or your only player at this moment, your #2 player is +4"
2021-08-22 18:36:00,22,Sunday,August,2021,18,36,Carol,'No
2021-08-23 00:41:00,23,Monday,August,2021,0,41,Bette Porter,<Media omitted>
2021-08-23 01:06:00,23,Monday,August,2021,1,6,Therese,I'll still take care of you
2021-08-23 10:29:00,23,Monday,August,2021,10,29,Bette Porter,<Media omitted>
2021-08-24 05:57:00,24,Tuesday,August,2021,5,57,Arizona,I know you've talked about treating patients with drugs
2021-08-24 16:42:00,24,Tuesday,August,2021,16,42,Carol,And it's so…really difficult to tell me when I'm supposed to do this shit on stage
2021-08-24 18:23:00,24,Tuesday,August,2021,18,23,Carol,<Media omitted>
2021-08-24 20:29:00,24,Tuesday,August,2021,20,29,Arizona,I mean it's small
2021-08-24 22:13:00,24,Tuesday,August,2021,22,13,Bette Porter,Some of it is just a little bit of food that we've been sharing from our previous stops for a little while
2021-08-25 10:17:00,25,Wednesday,August,2021,10,17,Carol,You know what? I did
2021-08-25 12:53:00,25,Wednesday,August,2021,12,53,Arizona,"You want to work on that sort of bonding and relationship when you don't have any, maybe you have a lot of relationships"
2021-08-25 13:13:00,25,Wednesday,August,2021,13,13,Therese,"""

I felt myself becoming more real to her"
2021-08-25 20:25:00,25,Wednesday,August,2021,20,25,Therese,"""

We were the first bloggers to receive an exclusive

[PDF 7"
2021-08-26 00:36:00,26,Thursday,August,2021,0,36,Waverly,<Media omitted>
2021-08-26 18:13:00,26,Thursday,August,2021,18,13,Therese,Maybe she felt so guilty about taking Anna on a vacation
2021-08-27 02:28:00,27,Friday,August,2021,2,28,Arizona,"Oh god, you just left me there, I"
2021-08-27 03:37:00,27,Friday,August,2021,3,37,Carol,If you wish to follow through on your promise’you'll need to stop by this corner’and that's in the lobby
2021-08-27 08:23:00,27,Friday,August,2021,8,23,Arizona,""" Yang reached out and touched her fingertips with the handle of her wand as she opened her eyes to see Jaune"
2021-08-27 18:47:00,27,Friday,August,2021,18,47,Bette Porter,"""No way"
2021-08-27 21:55:00,27,Friday,August,2021,21,55,Arizona,<Media omitted>
2021-08-28 03:29:00,28,Saturday,August,2021,3,29,Bette Porter,Scott
2021-08-28 05:27:00,28,Saturday,August,2021,5,27,Therese,<Media omitted>
2021-08-28 16:59:00,28,Saturday,August,2021,16,59,Arizona,(to his friends): That's really sweet
2021-08-28 17:31:00,28,Saturday,August,2021,17,31,Waverly,"Her mind, however, was full of her own thoughts, not just her thoughts about how she could have died, about the things she would do that made him care, about how she would carry the"
2021-08-29 02:02:00,29,Sunday,August,2021,2,2,Therese,"I came over, and she had just brought a piece of newspaper out from the corner of the living room"
2021-08-29 05:24:00,29,Sunday,August,2021,5,24,Arizona,<Media omitted>
2021-08-29 13:34:00,29,Sunday,August,2021,13,34,Carol,"""

How do you see your future? Is it going to be at university?

""I have a lot of passion"
2021-08-29 15:19:00,29,Sunday,August,2021,15,19,Bette Porter,"You’re welcome to [come], at least there’s some pretty country around where I live"
2021-08-29 21:18:00,29,Sunday,August,2021,21,18,Arizona,"But when it comes down to it, I'm ready"
2021-08-30 06:39:00,30,Monday,August,2021,6,39,Bette Porter,It's so
2021-08-30 06:40:00,30,Monday,August,2021,6,40,Carol,"I saw her, I watched her, had just one heart"
2021-08-30 08:56:00,30,Monday,August,2021,8,56,Bette Porter,The police officer is a victim of domestic violence
2021-08-30 13:53:00,30,Monday,August,2021,13,53,Arizona,"""I… I can handle that"
2021-08-30 18:53:00,30,Monday,August,2021,18,53,Waverly,"No matter what, she would accept it"
2021-08-30 20:26:00,30,Monday,August,2021,20,26,Bette Porter,"Ticket Sales

The TIC will offer discounted tickets to all our events at our main and the South Carolina Library Building from 2-4 p"
2021-08-30 23:35:00,30,Monday,August,2021,23,35,Bette Porter,My dream is to be with that team when I'm ready
2021-08-30 23:47:00,30,Monday,August,2021,23,47,Therese,Oh
2021-08-31 00:57:00,31,Tuesday,August,2021,0,57,Waverly,""" I went off the phone and said and said, ""Go ahead and call the police"
2021-08-31 02:26:00,31,Tuesday,August,2021,2,26,Arizona,"No disrespect to #DukeFans or anyone else, but your #2 player #3"
2021-08-31 05:39:00,31,Tuesday,August,2021,5,39,Arizona,"Would I? What else can I say? For this, I swear, I'm not going to be here too long, at least"
2021-08-31 08:17:00,31,Tuesday,August,2021,8,17,Waverly,Because maybe it would be
2021-08-31 09:12:00,31,Tuesday,August,2021,9,12,Arizona,C: It's about time they made it back home
2021-08-31 14:32:00,31,Tuesday,August,2021,14,32,Waverly,So I'm thinking this is an important way forward on the future of this country in 2016
2021-08-31 23:57:00,31,Tuesday,August,2021,23,57,Bette Porter,<Media omitted>
2021-09-01 00:29:00,1,Wednesday,September,2021,0,29,Arizona,It really shouldn't
2021-09-01 07:34:00,1,Wednesday,September,2021,7,34,Therese,"I'll probably end up with a mattress that fits next to your mattress, I just made a chair too but I had to leave it in place too, it must always be in your bedroom since they don't have beds here"
2021-09-01 09:30:00,1,Wednesday,September,2021,9,30,Carol,So don't stop asking me questions right now
2021-09-01 12:22:00,1,Wednesday,September,2021,12,22,Carol,They also need to have their backs against the wall with the Cavs that have gone toe-to-toe defensively over the last two seasons
2021-09-01 20:43:00,1,Wednesday,September,2021,20,43,Therese,I’m going away for awhile
2021-09-01 22:20:00,1,Wednesday,September,2021,22,20,Waverly,N
2021-09-02 00:35:00,2,Thursday,September,2021,0,35,Bette Porter,<Media omitted>
2021-09-02 02:19:00,2,Thursday,September,2021,2,19,Arizona,All four winners will receive the 2017 Golden Globe Award
2021-09-02 03:35:00,2,Thursday,September,2021,3,35,Waverly,"And while they might have wanted a new house, they didn't want it without a story, because the books and books were scattered all over the place"
2021-09-02 07:23:00,2,Thursday,September,2021,7,23,Bette Porter,"""

""If any more kids come this summer, I'll pull my own insurance out"
2021-09-02 14:10:00,2,Thursday,September,2021,14,10,Therese,<Media omitted>
2021-09-02 15:47:00,2,Thursday,September,2021,15,47,Bette Porter,"God, what? You've got something special here"
2021-09-02 18:45:00,2,Thursday,September,2021,18,45,Carol,<Media omitted>
2021-09-02 20:08:00,2,Thursday,September,2021,20,8,Arizona,But people were still in awe of him
2021-09-02 23:44:00,2,Thursday,September,2021,23,44,Waverly,"You've been doing pretty poorly, though, so I hope you'll come back too"
2021-09-03 09:27:00,3,Friday,September,2021,9,27,Bette Porter,It is
2021-09-03 12:06:00,3,Friday,September,2021,12,6,Arizona,"It is there, I just want you to take a walk up there and look at me"
2021-09-03 16:06:00,3,Friday,September,2021,16,6,Therese,<Media omitted>
2021-09-03 16:31:00,3,Friday,September,2021,16,31,Carol,I am excited if your next family visit is coming up
2021-09-03 19:03:00,3,Friday,September,2021,19,3,Therese,<Media omitted>
2021-09-04 09:14:00,4,Saturday,September,2021,9,14,Therese,I was going to stay up late and watch me
2021-09-04 14:25:00,4,Saturday,September,2021,14,25,Bette Porter,I've seen too many like this
2021-09-04 14:53:00,4,Saturday,September,2021,14,53,Therese,It's actually going to be interesting
2021-09-04 18:46:00,4,Saturday,September,2021,18,46,Arizona,Owen: I need to come see you on the show
2021-09-04 22:56:00,4,Saturday,September,2021,22,56,Arizona,"And that's where you have to have the work ethic, to be able to feel that there is good work ahead of you"
2021-09-05 03:02:00,5,Sunday,September,2021,3,2,Bette Porter,So many have come to seek it in Egypt
2021-09-05 06:27:00,5,Sunday,September,2021,6,27,Bette Porter,"Would you let me come see you tomorrow evening? No, don't worry"
2021-09-05 07:45:00,5,Sunday,September,2021,7,45,Arizona,<Media omitted>
2021-09-05 08:31:00,5,Sunday,September,2021,8,31,Therese,"Would you like to come visit me this Sunday? Thanks! I'm looking like a complete geezer, but feel free to bring your own sunscreen to a meeting"
2021-09-05 22:32:00,5,Sunday,September,2021,22,32,Bette Porter,<Media omitted>
2021-09-06 02:30:00,6,Monday,September,2021,2,30,Carol,It's a small toy
2021-09-06 10:47:00,6,Monday,September,2021,10,47,Waverly,<Media omitted>
2021-09-06 14:00:00,6,Monday,September,2021,14,0,Waverly,<Media omitted>
2021-09-06 15:32:00,6,Monday,September,2021,15,32,Arizona,"What do you do on Sundays? If you don't find a place for dinner, or a chance to meet with people with whom you are not quite familiar, visit The Dormitory of the Living Dormitory, a gazebo set on an inlet that may be open to the public"
2021-09-06 15:33:00,6,Monday,September,2021,15,33,Carol,Invite me ’round
2021-09-06 18:24:00,6,Monday,September,2021,18,24,Bette Porter,"But… if we don't…

""You can't just leave us like this"
2021-09-06 20:20:00,6,Monday,September,2021,20,20,Carol,<Media omitted>
2021-09-07 00:51:00,7,Tuesday,September,2021,0,51,Arizona,We know that's what we need to work on
2021-09-07 07:08:00,7,Tuesday,September,2021,7,8,Carol,"What're you staring at, Ooh no! Is it some kind of magic potion?!?

Why are you staring at me? Am I the only one who likes to stare at girls like this? (Ooh hey, you mean Ooh hey, what your ass looks like now I see, I wonder if you know?) Let me think about it"
2021-09-07 10:40:00,7,Tuesday,September,2021,10,40,Bette Porter,"He's got one of the best grades ever! And I know he likes me, so I'll just stay here and let him know exactly what's happening"
2021-09-07 11:40:00,7,Tuesday,September,2021,11,40,Bette Porter,And they went back to those
2021-09-07 23:52:00,7,Tuesday,September,2021,23,52,Bette Porter,<Media omitted>
2021-09-08 01:11:00,8,Wednesday,September,2021,1,11,Carol,There is it the whole time
2021-09-08 22:25:00,8,Wednesday,September,2021,22,25,Carol,I understand this is your home to you
2021-09-09 02:09:00,9,Thursday,September,2021,2,9,Arizona,""" That's a stupid notion now"
2021-09-09 05:06:00,9,Thursday,September,2021,5,6,Waverly,"Even if my mother was mad and just sat there and didn't get it, I got my whole family to eat"
2021-09-09 09:37:00,9,Thursday,September,2021,9,37,Carol,Most people like to talk to him
2021-09-09 20:33:00,9,Thursday,September,2021,20,33,Waverly,"It should not be on how I should do it, it should not be on how I should say it"
2021-09-09 21:17:00,9,Thursday,September,2021,21,17,Carol,I don't want to go anywhere
2021-09-10 01:15:00,10,Friday,September,2021,1,15,Carol,""" ""Yeah, I agree"
2021-09-10 05:00:00,10,Friday,September,2021,5,0,Therese,"I came in the middle of the night of the 9th October 2012, and found out why, at 8 pm I woke up and I found and I found that it was actually going very smoothly"
2021-09-10 05:33:00,10,Friday,September,2021,5,33,Therese,"They come with that country, so I have friends in my community, who are coming here to see me"
2021-09-10 06:37:00,10,Friday,September,2021,6,37,Carol,"""What can you say?"" he asked"
2021-09-10 06:52:00,10,Friday,September,2021,6,52,Carol,"How could you wait?""

The man shook his head in resignation, as if he did not understand that he could not be that brave here"
2021-09-10 06:53:00,10,Friday,September,2021,6,53,Waverly,<Media omitted>
2021-09-10 12:15:00,10,Friday,September,2021,12,15,Arizona,"Although, I don't think we should be at the wedding"
2021-09-10 23:20:00,10,Friday,September,2021,23,20,Therese,"As for the kids themselves? They're still going along with the program, I guess"
2021-09-11 02:18:00,11,Saturday,September,2021,2,18,Bette Porter,Where is he? I am the king
2021-09-11 11:33:00,11,Saturday,September,2021,11,33,Waverly,Big enough for two
2021-09-11 11:33:00,11,Saturday,September,2021,11,33,Therese,And the furniture is really fine
2021-09-11 21:16:00,11,Saturday,September,2021,21,16,Therese,"That's not how I want to look at you, Queen"
2021-09-11 21:37:00,11,Saturday,September,2021,21,37,Therese,I’m meeting some people at the Oak Room at 9 if you want to have dinner – if you change your mind
2021-09-11 22:31:00,11,Saturday,September,2021,22,31,Therese,’
2021-09-12 07:24:00,12,Sunday,September,2021,7,24,Arizona,West
2021-09-12 14:13:00,12,Sunday,September,2021,14,13,Therese,x version 1
2021-09-12 18:46:00,12,Sunday,September,2021,18,46,Therese,<Media omitted>
2021-09-12 20:34:00,12,Sunday,September,2021,20,34,Carol,""" I do, but that was my fault for turning my back on her and trying to pick up my phone"
2021-09-13 08:53:00,13,Monday,September,2021,8,53,Therese,"Don't I look like I have a better future? If you're married, what do you need to change? Do you really want to become a woman? We should've been there for that"
2021-09-13 14:40:00,13,Monday,September,2021,14,40,Arizona,I shall give her one
2021-09-13 18:14:00,13,Monday,September,2021,18,14,Bette Porter,"I was pretty pleased with her water, even though she wanted more but I didn’t need until it was over that she really felt good that I was drinking water"
2021-09-14 02:19:00,14,Tuesday,September,2021,2,19,Carol,"I can't let you, but you've got me down already"
2021-09-14 05:02:00,14,Tuesday,September,2021,5,2,Arizona,<Media omitted>
2021-09-14 05:42:00,14,Tuesday,September,2021,5,42,Arizona,What did she say? She never meant to say anything
2021-09-14 07:28:00,14,Tuesday,September,2021,7,28,Arizona,Maybe you’d like to come visit me sometime
2021-09-14 13:48:00,14,Tuesday,September,2021,13,48,Waverly,"(to my little friend) And I mean, this is the first time we've met"
2021-09-14 13:56:00,14,Tuesday,September,2021,13,56,Therese,I was hoping you might like to come live with me but I guess you won’t
2021-09-14 17:01:00,14,Tuesday,September,2021,17,1,Carol,<Media omitted>
2021-09-14 19:42:00,14,Tuesday,September,2021,19,42,Waverly,<Media omitted>
2021-09-15 03:57:00,15,Wednesday,September,2021,3,57,Arizona,I can only imagine what was going through her mind
2021-09-15 11:50:00,15,Wednesday,September,2021,11,50,Waverly,I'd rather know your weaknesses and how to protect yourself with ease
2021-09-15 11:54:00,15,Wednesday,September,2021,11,54,Arizona,Dr
2021-09-15 16:19:00,15,Wednesday,September,2021,16,19,Bette Porter,They brought up the issue of defunding social care
2021-09-15 21:56:00,15,Wednesday,September,2021,21,56,Carol,I will gladly show you some of my new toy
2021-09-16 04:56:00,16,Thursday,September,2021,4,56,Therese,"""I don't know… I never knew!""

""I don't think this guy knows what he thinks he's doing"
2021-09-16 13:20:00,16,Thursday,September,2021,13,20,Bette Porter,A woman in a white-and-gold polka-dot shirt and bright red shoes started to turn the other way once I noticed her
2021-09-17 03:02:00,17,Friday,September,2021,3,2,Bette Porter,I got drunk there
2021-09-17 14:24:00,17,Friday,September,2021,14,24,Bette Porter,"As long as the rest of you stay the same, you'll be fine"
2021-09-17 17:57:00,17,Friday,September,2021,17,57,Arizona,It's your turn
2021-09-18 02:05:00,18,Saturday,September,2021,2,5,Therese,Donna: You may think I'm just playing tricks on you
2021-09-18 15:06:00,18,Saturday,September,2021,15,6,Therese,<Media omitted>
2021-09-19 06:56:00,19,Sunday,September,2021,6,56,Waverly,"Would you? Well, we're off, so we can get away"
2021-09-19 07:46:00,19,Sunday,September,2021,7,46,Carol,""" Anna pulled out a new map with a few notes drawn on it"
2021-09-19 10:14:00,19,Sunday,September,2021,10,14,Bette Porter,I wonder how your head works
2021-09-20 02:20:00,20,Monday,September,2021,2,20,Bette Porter,<Media omitted>
